label,text,human_attention
0,"I wish the service was half as good as the food. First, they gave my child a cup of juice with a hole in it. When I asked him to take back the cup, he didn't even return with extra napkins to help clean up, I had to go to the bathroom. To make matters worse, my husband was done eating his meal before they even caught the fish for my first roll. There were two people at the bar and us. I saw 3 chefs and 3 servers while I was here. Unfortunate because the sushi is good here.",0 1 1 1 1 1 0 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 2 2 2 2 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0,"I wished I could give this zero star. The lady at the window where you get the food from was rude. The food, omg. Eating the fries was like eating a salt lick, an old and soggy one. At first I thought the cheeseburger was okay....well about an hour or 2 later, I felt sick to my stomach and guess what?! I'm pretty sure I got food poisoning from eating here because I puked up everything I ate from here. 
Thanks McDonald's at regent st, for making me feel like shit and for having employees who don't give a damn.",0 0 0 1 1 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 2 2 2 2 2 0 2 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 3 0 0 0 0 0 2 2 2 3
1,I work downtown and was starving and coworker recommended I try out the bbq spot... Strolled on over and I was pleasantly surprised it was pretty good. I only got the rib tips and Mac and cheese (which the cashier recommended) but I was fairly impressed. I did only give the 4 stars because I didn't try more items to give a over all review and although the rib tips were tasty it failed to have that crisp charbroil crunch that you'd expect. But I'd try again for sure especially since it's located in a great location of container park.,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 0 0 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 3 0 0 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 1 1 0 0 0
0,"I would give 2.5 stars if I could. Even though I am pleased they went out of their normal delivery zone to deliver to my work, I'm still disappointed. The prices are quite high for the amount and quality of food you get. 

Teriyaki wings- not really sure it was actually teriyaki sauce. And the celery and ranch were missing from the order. 
Baked potato- asked for sour cream and it did not have any on it. 
Turkey burger wrap- extremely salty. 
Santa Fe chicken wrap- wrap was pretty good. Cucumber salad not so much. 

Not sure I would return.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 3 0 1 3 1 0 2 0 2 0 0 0 0 1 1 3 1 2 0 0 3 1 1 0 0 1 1 1 0 3 2 1 2 1 1 1 1 1 1 0 1 2 3 3 3 1 1 1 1 1 3 3 0 0 0 0 0 0 0 0 1 1 3 3 3 3 2 0 1 2
1,"I would give this place a good 5 stars why? Because they are reliable they open til 6 am every single day so when I get off work I can just come straight here and eat really good authentic Chinese food *drools* I looooove their soups too it always comes in a good portion size and it's always hot. But yeah place is big and spacious, the atmosphere is always so chill and so relaxing. Place seems pretty clean and the workers are very nice and service is okay. Definitely coming back here at like 4 in the morning hahaha",0 0 0 0 0 1 2 3 3 0 0 0 0 3 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 3 3 2 1 0 3 2 2 0 0 0 0 0 0 2 2 2 1 1 1 1 0 0 2 1 2 1 2 0 1 1 1 1 2 1 1 2 1 1 2 2 0 1 1 1 2 2 1 1 1 1 3 3 3 0 0 0 0 0 0 0 0
0,"I'll keep this short. Ordered a classic grilled chicken burrito this past Monday. Within 40 minutes my stomach didn't feel right. I had to go home from work because I couldn't tolerate the pain anymore. I vomited in my car and about 6 more times at home over the next 2 hours. I continued to throw up/dry heave the next 36 hours, and had diarrhea for three days. It's been 4 days since this happened and I am just now feeling a semblance of normal. I will never eat from Del Taco again, nor will I recommend it to others.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 2 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 0 0 0 1 0 0 0 0 0 0 0
1,"I'm slightly biased because this is one of my neighborhood hubs (and I live across the street), but Chelsea's Kitchen has yet to disappoint. I've tried almost everything on the menu (with my favorites being the short rib tacos, green chile burger, and veggie tacos), and love the complimentary salted chocolate chip cookie on the way out.

I'd say my ONLY gripe is that I do think it is mildly overpriced--HOWEVER I always, always get my money's worth. This spot is definitely a regular in my restaurant rotation. With their strong menu and friendly, accommodating staff, I definitely recommend Chelsea's.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 2 2 2 0 0 0 0 0 0 0 0 0 2 0 0 1 1 1 1 1 1 0 1 1 0 2 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 2 2 0 0 0 0 0 1 0 0 0 0 0 0 3 3 0 2 3 3 0 3 3 2
0,"I've been here in the past and it wasn't bad, but but last visit was the worst. Not only did I notice the attitude change, but those that were with me noticed that their attitude changed towards me when I came in my military uniform. Had some friends with me who were regulars too and noticed that they gave me less food compared to before when I did not wear my uniform. Not sure what the deal is, but they were either having a bad day or they are anti military. They weren't as friendly and avoided interactions with me.",0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 3 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 1 2 1 1 1 1 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 2 2 1 3 1 3 0 2 2 1 1
1,"I've been to this pool hall many times. Its not just one of the best pool halls around its one of the best places around the SE valley to hang out. The staff is friendly, they always have specials going and the food from the pizza place next door is good too. Its also a great place to go in and watch a game on their HD tv's between a game of pool or darts. I can't wait to get back to AZ after my summer trip and stop in again to visit my friends and grab a cold one.",0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 3 3 1 0 0 0 1 2 2 1 1 1 1 1 1 1 1 2 1 3 1 2 2 2 1 0 0 1 0 0 0 1 1 1 0 1 0 0 0 0 3 3 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0
1,I've visited Wahoo's in Southern California but never in Vegas. I took my family here on Easter Sunday around 8pm and had a nice time. There was nobody in the dining area only in the bar which was nice. Our host Sean King provided excellent service and made sure we were taken care of. He didn't try to rush us out or anything. I have always loved the food at Wahoo's but it goes a long way when the service is great! This place is away from the heavy strip crowds and is a nice place to eat healthily food.,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 0 0 0 1 1 2 3 3 3 0 1 0 0 0 0 0 0 0 0 3 3 3 0 0 0 1 1 0 1 1 1 0 0 0 3 3 3 3 3 3
0,"If I could put zero stars I would. The pizza looked soooo good but once I took a bite is was the most discusting thing I have ever eaten, the cheese slipped off and I felt the crust that was under the pizza and it was so so so soggy like it was a few days old, then there was a strange film type substance under the cheese. Needless to say I will never be eating at any villa pizza ever again, after I saw that gross pizza I kept thinking about it and felt sick and wanted to vomit!",0 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 2 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 1 1 0 1 2 2 1 0 0 0 0 3 2 1 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 0 0 0 0 0 0 1 2 0 2 1 3
0,"If you just want basic breakfast food, cheap, then this is the place to go. The pictures capture it all. My rating is based on the fact that the food is so simple, you could make it at home no problem, although it is tasty for what it is. The place is an off-the beaten track dive diner. It's not worth the trip in my opinion. But again, if you want just basic breakfast food at low cost with little concern for the surroundings, this is just for you. I want a little more when I go out for breakfast.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1,"If you're looking for great quality sushi, Osaka is the place to go. I have been coming to this specific location for 7 years now and this place will always be my favorite for the best quality sushi. I recommend trying this place out whether you enjoy raw fish or not...The service is wonderful and the staff is always friendly. Osaka has never let me down. The only problem i see personally is that it is not that spacious and the sushi bar is a bit crowded. Other than needing to expand their restaurant, everything is pretty amazing. Sushi love!!",0 0 0 0 3 3 1 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 0 0 2 2 1 3 3 1 1 1 0 0 0 0 0 0 0 0 3 2 3 0 0 3 2 2 3 0 0 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 2 1 1
0,"Is there anything worse then below average chinese takeout? Thought I would try a new place and now I know why I should stick with some of my regulars. The entrees were dry, and blah. What meat (general tso's) was in there was flavorless. The rice was very much the same- dry and not much to it. Vegatable egg roll...eh. 2 stars because the portions were decent, but I guess what does that matter if you don't feel like eating it? I'll try to give them another shot sometime, but for now, back to places I know are 4/5 stars.",0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 1 1 0 0 0 0 0 0 0 0 2 1 2 2 1 1 1 1 2 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0,"It has been about 6 years since we dined at streets of New York. This time we ordered a thin and crispy pizza, a Caesar salad and bread knots. From my memory the pizza was better than I remember but not great.   However, the salad was not edible in fact we took it back.  The romain was brown and at least 4 or five days past it's prime.   They took it back without any Question and comped us a piece cheesecake in good faith.  Who ever prepared our meal should be totally embarrassed....        I don't think we will go back..",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 2 2 3 3 1 1 0 1 1 1 0 2 1 3 0 0 0 1 1 1 1 2 1 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 1 1 1 3 3 3 3 0 2 2 1 1 2 2
0,It has been awhile since I was here last and the place has changed for the worse. The rolls are good but the rest was not good. I ordered chicken parmigiana. It was just fair. The risotto was inedible. The rice was so over cooked you couldn't tell there was rice in it. It was all mushy. My wife got a steak and it was so undercooked we had to send it back. The salad had sugared almonds that had way too much sugar on them. The food took more than 30 minutes to come out. I won't  be back.,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 2 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
0,Just left Granite city and had one of the worst dinners of our lives.  All our food was cold and was sitting around 20-30 minutes before making it to our table. Service was excruciatingly skow. Flatbread was cold and tasteless and fish tacos were  barely edible. A nice anniversary dinner ruined by a poor service and bad food. Management came over and asked how it was and we said we just want to get out of her and want our check. She did no further digging. After complaining still had to wait  for 15 minutes for check. 72 dollar wasted.,0 0 0 0 0 0 1 1 1 3 3 2 2 2 0 0 3 1 3 0 0 1 1 1 1 1 1 1 1 1 1 3 1 2 3 2 1 2 1 2 0 2 2 0 2 2 0 0 1 1 2 0 0 2 2 0 2 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 2 2 2 0 2 2 2 2 2 2 2
0,"Like many others, I wanted to like this place. My margarita was terrible. The place was less than half full at 7:00 on a beautiful Saturday night, and yet  our food was delivered cold. Of course, the manager asked if he could have the kitchen remake it, but at that point, it wasn't worth the wait. The table next to us was also told that they would have to wait for silverware because they didn't have any clean. Again... Less than half full. This place has potential if they get the right people in the kitchen and behind the bar.",0 0 0 0 0 0 0 0 0 1 3 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 0 1 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0,"Looked good, 20 minute wait to get in was not too bad because we were told the wait time from the kind gentlemen in the front. The 45 minute wait post order forced us to leave. When we told the cashier we were in a hurry and had to go, he did apologize however still charged for the latte n kept his tip. I'm sure this is not the normal case scenario. They did look very busy. I do think however that if a Crepe will ever take longer then 20 minutes the establishment should give customers a heads up",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 2 2 2 1 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 2 2 2 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1,"Love this place! The white widow is the best! Haven't tried a sub here I didn't like. Ordering seems to have changed a bit where you order the fixings up front instead of being called to the counter and choosing. I like it the former way but its not a big deal as long as the person taking your order has a good memory and can list off the fixings. 

Loooove the strawberry kiwi kool-aid! The munchies are also delicious and will make you feel 10 years old again.  The subs are so filling that munchies are good for later.",3 3 3 0 1 1 1 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 0 1 1 1 3 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 1 0 0
1,Love this place. This place just happens to reside next to our hotel. Lots of beers on tap. Tons of bottled beers. The beer menu gives you an extensive description of beers. Food wise.  We only tried the charcuterie plate. While it was good.  It probably wasn't the best cured meats I've tasted.  Solid. But just not mind blowing amazing.  The beers we tried were really good.  Being in Canada. I stuck with mostly Canadian beers and all of them were really really good. Service was great. Waitress was super friendly and accommodating to our large group of rowdy guys.,2 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 1 1 1 1 1 2 1 1 1 1 1 1 1 1 2 1 2 1 1 2 2 0 1 0 0 0 0 0 0 0
1,"Love, love, love Lola's!  We've been going there since she opened.  We're transplants from the New Orleans area.  Her food is as good as we can get without hopping on a plane to Louisiana.  The atmosphere is quaint and casual so much like several of the eating establishments in the N.O. area.  The staff is friendly and we always feel like we're home every time we visit.  Our favorites; shrimp and grits, crab cakes and her fried catfish.  Don't go if you're trying to diet, that's not her style.  Highly recommend if you've got just a little ""southern"" in ya!",3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 0 0 0 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 3 3 0 0 0 0 0 0 0 0 0
1,"Me and my boyfriend were driving from the dells back to Illinois and we were getting hungry for lunch.  We decided to skip all the fast food chains you can get anywhere and decided to let yelp tell u where to eat.  We searched high ratings in Madison and we stumbled upon Smoky Jon's. 
It did not disappoint.  It was also conviently located close to the highway. 
We ordered the ribs and brisket sandwich. The best part is the sauce. I wish I brought home a bottle of sauce. I will definately go back if I'm ever in Madison again!!",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 3 3 3 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 2 1 2 2 1 1 1 1 1 1
1,"Me and my family were at New York New York and decided to grab a bite. Found this deli and decided to give it a try. Had the Vinnie's special sandwich on a French roll. Portions good, meat hot and sliced fresh very tasty. Wife had Italian stallion sandwich on ciabatta we also shared chips and potato salad. Recommend this place if your hungry at this casino. Ordered a soda they filled it with mostly ice and of course no free refills. You could definitely share with someone half a sandwich is filling. Daughter had hot dog footling also good.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 1 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1
0,"Most memorable feature: Underwhelming food

Came for summerlicious dinner.  The wait staff were wonderfully attentive! They came to our table to explain each meal that arrived and were very receptive to our responses.  The quality of food on the other hand were a different story.  The dinner portions surprisingly small even for the $38 summerlicious bracket.  Desserts and drinks were quite well done but we left somewhat hungry even though our meal had cost the equivalent of a nice knitsweater from Zara.

Dishes ordered: Ensalada de Col Rizada, Pozole Blanco de Pollo, Pescado al Ajillo, Pollo Zapata, Tres Leches, Churros",0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0,"My 2nd time here and my LAST time.
Found hair on the plate while my mom was eating her fish.
The chef did basically 'Nothing' to entertain. Just did volcano and fire thing. That's it! Very rushed service.
Busy place but not enough chef?? 
Quickly cooked the dinner and disappeared. 
We went there for fun and good food.
But we got neither..ask for another hot Miso soup and got charged $3 for it.
And of course we paid Full price for the black cod dish after we found the long long hair on the plate.
I will never go back.",0 1 1 1 1 1 2 1 1 3 2 2 2 1 1 1 1 1 1 1 0 1 1 0 2 1 1 0 0 0 0 0 0 0 0 1 2 1 1 0 0 1 1 1 2 1 1 1 1 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 2 1 1 0 0 0 1 2 2 2 1 0 1 1 1 2 2 1 0 1 1 3 2 1 2 1 2 3 3 3
1,"My Guilty Pleasure: 

Hands down one of my favorite places to eat in Phoenix and the top 5 best BBQ I've ever had. I have nothing negative to say about this place except you might feel a bit guilty after all the food you will have! The portions are pretty big without the big price tag. A dinner for 3 will cost you less than $50. Great atmosphere and usually good service also. Be prepared to wait about 15 minutes on weekends and the dinner rush if you do not have a reservation, but it is definitely worth the wait!",0 1 2 1 1 1 1 1 3 2 1 1 1 1 0 0 3 2 2 1 1 1 1 0 0 3 3 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 2 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 3 3 0 1 3 2 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 2
1,"My biggest advice to you when it comes to Spoonful is if you hate crowds and lineups and you want to come here on a weekend, book for 4:30 as soon as it opens.  Everything is fresh, plentiful, and not too crowded.  We came here on Saturday, for an early Mother's Day Dinner.  The raw scallops were great and available.  Everything else was great.  My only problem was the grilled shrimp skewers were undercooked so watchout for that as well as with the chicken.  As always the dessert selection was massive and can easily tempt you into a diabetic coma.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 3 3 0 3 3 3 0 0 0 0 0 0 0 0 0 0 0 1 1 2 1 3 1 3 3 2 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 2 0 0 1 2 2 0 0 0 0
1,My daughter had the spicey steam pot with a variety of seafood and pasta which was absolutely wonderful! Take note however that it does not contain any heavy spiciness at all.  But it is very velvety with the tomato cream sauce and has an excellent flavor! I had the fish and chips and ordered oysters on the side. It was battered and fried to perfection! We started with the calamari which I think may be amongst the very best that I have ever had. Our service was nothing short of stellar. This place is awesome and we will be back,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 1 1 1 0 0 0 0 1 1 1 2 0 0 0 2 0 0 0 0 0
1,"My family and I are from California and we originally wanted to eat at a buffet, but stumbled upon this place. It isn't the typical dim sum place where the carts are going around, it was like a buffet dim sum! We ordered wanton noodle soup, pork buns, vegetable dumplings, fried tofu and shomai. ALL SO DELICIOUS!!! Sam was surprised to see my brother eat three plates of pork buns, and told him I'm coming back for my birthday so he gave us two complementary desserts!! It was nice of him(: definitely coming back here again, and again. Thanks Sam!!!",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 1 1 1 1 1 1 1 1 0
0,"My family and I stopped here on a whim to hang out in Westgate. Wow....it was the dirtiest restaurant Ive ever eaten in. The menu covers were disgustingly dirty and the large leather yellow dining room chair arms were horribly filthy and ripped and torn leather. I do not have small children but I could see the wooden high chairs from where I was sitting, I definatly would not put a child in one,  they were even dirtier than the chairs and menus. The food was so-so. Only nice/good thing I can report was our waitress was nice and courteous.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 0 0 0 0 0 0 1 1 3 3 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1,"My favorite dining option inside Mekong. I love the vegetarian bun. Lots of noodles and lettuce topped with crunchy egg rolls. It comes with a dark, flavorful sauce that substitues for the traditional fish sauce. I would like to see another topping besides eggs rolls like a faux (pho?) meat.

 Tofu spring rolls and the accompanying peanut sauce is delicious. I can't specifically comment on any other dishes, but the family that I've brought here all love their dishes.

Service is so friendly and welcoming. UnPhogettable is one of those places where you feel like you're dining in someone's home.",0 2 2 1 0 0 0 3 0 1 0 2 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 2 1 0 0 0 0 0 0 0 1 1 1 1 1 1 1
1,"My first visit here!  I love to find new places especially those hidden from sight like Nandos. Today i tried the lunch special. A beef Taco and cheese enchilada. it was pretty much what I expected, but in a good way!
The other yelp reviewers had given it pretty much a thumbs up and I think they were spot on. iI's typical texmex, but really well done. The portions are generous and the food was well prepared and presented. 
It was actually much more than I could possibly eat. So I was not disappointed, BUT I was not enchanted either.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 1 1 0 2 2 2 0 0 2 2 2 2 2 2 0 0 0 1 1 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0
1,"My husband and I absolutely love Zinburger! We like going in for brunch on the weekends and we always ask for the same server, Lexi, because she is so bubbly and on top of everything. She always brings drink refills and even offers to go cups. Our favorite thing to order is the loaded fries as an appetizer, and then I get a breakfast burrito or veggie scramble and my husband gets a burger. Then we share! It's the perfect amount and everything is always so good!! Strongly recommend going to Zinburger and you NEED to order the loaded fries.",0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 1 0 1 1 2 1 1 0 0 0 0 0 0 0 0 0 0 0
0,"My husband and I had reservations at 7pm. We weren't seated until 7:30pm. When we were seated I immediately ordered an appetizer, which took another 45min to show up. The seating is crowded. The service was a nightmare. The food was bland. Save yourself the $200 and go to Guy Fieri's. Not only was the atmosphere pretentious for no reason whatsoever (it's not even up to par w/Gordan Ramsay's Steak), but the service and food was so disappointing, my husband and I wished we saved the $200 for 200 McDonald's cheeseburgers instead. This was by far the most disappointing experience.",0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 1 0 1 0 0 2 1 1 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 2 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 3
0,My husband and I just moved on this side of town and have ordered from this applesbees 3 time. The first time they got our order wrong and we had to drive back. The second time they got our order wrong and we had to drive back. And here now the 3rd and final time they got our order wrong and I am not even going to send my husband back we are just not going to order from them any more. Let's get it together applesbees. A rack of ribs and some fiesta lime chicken is not to complicated.,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 3 0 1 1 1 1 1 0 0 0 0 1 1 2 3 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 1 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 1 1 1 2 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 1
