label,text,human_attention
1,"My boyfriend and I came here for an early Valentine's dinner. The staff was very attentive and definitely knew their menu. I had the pici for dinner which I found delicious but a little rich and heavy. However, I do highly recommend the mushroom risotto. By far one of the best risotto's I've ever tasted!",0 0 0 0 0 0 0 0 0 0 0 1 2 1 2 3 1 1 1 1 1 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 1 1 0 0 0
0,"My boyfriend and I went here for lunch on Sunday, we both got bacon cheeseburgers and two cokes. The total? $30! And you don't even get french fries or anything. My boyfriend and I were both way let down by the taste and quality for the price. Our burgers had so much bbq sauce on it, it was kind of gross!",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 2 2 2 2 2 2 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1
1,My boyfriend and I were visiting Montreal from New York and read about this place so decided to check it out. We wanted to get the poutine but didn't realize they only serve it after a certain time. So we ended up getting their lamb sliders and fries and they were delicious. If I'm ever in Montreal again I'd definitely go back. Still wishing we had been able to try their poutine.,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1,"My favorite restaurant in Vegas. Excellent food and service. Small plates so it fun to go with a friend and share. Started with cheese. Then had three bean salad, kale salad, scallops and Thai basil chicken flatbread. Our server was very attentive and helped us fit all the food on our small table. Will return on every trip",2 2 2 1 1 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 2 2 0 1 1 0 0 0 0 0 0 0 0 3 3 1 1 1
1,"My favorite spot in Little Italy!!  The calamari is the best I've ever had.  I usually opt for pizza, my husband loves the stuffed peppers.  We usually sit at the bar and split appetizers or sit out front.  The patio is great in the back.  I've never had a bad meal and the service is always excellent!!!",2 3 3 3 3 3 1 1 1 1 1 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 2 1 1 1 1 2 2 2 2 2 2 0 2 2 3 3
1,My first time eating at a Keg restaurant. This was an experience worth repeating again and again.  I had the mushroom and onion Manhattan. It was perfectly cooked. We even had dessert to share. It is super busy so make sure you go early or prepared to relax in the lobby while you wait.,0 0 0 0 0 0 0 0 1 1 1 2 2 2 1 1 1 0 0 0 0 0 0 0 0 0 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1,"My friends and I come here quite often. It's always a pleasant experience. They have amazing food, delicious drinks, great service, and friendly and fun bartenders that keep us coming back for more. Prices are reasonable especially for the area. We usually like to pre party here but it's a great way to end the night also. I am a huge Dos Gringos fan and will always be.",1 1 0 0 1 1 1 1 0 1 0 3 2 0 0 3 2 3 2 3 2 0 3 0 2 2 0 1 1 1 1 0 1 1 0 3 1 0 0 1 0 1 0 0 1 1 0 0 0 0 1 0 0 1 0 1 1 0 1 0 1 1 1 0 0 1 1 0
0,"My girlfriend and I found this place on Yelp to eat at 2:30am. They advertised that the restaurant is open 24/7. However, after a cab fare to get there, some douche behind bar rudely told us that they had chose this particular night to clean the kitchen. 

Make sure u call first because it seems a few other reviews said the same thing they obviously do this close to clean thing somewhat often.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0,"My go to Korean dish is bibimbap (stone bowl rice) and the one dish I use to compare between Korean restaurants.

Unfortunately, not my favourite dish from this restaurant.   I couldn't get myself to finish it because the rice was too soggy!   Maybe an unlucky day for them.

The ambience was also too dingy for me.

Service was good, but unfortunately, not enough for me to return.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 2 0 1 1 1 0 0 0 0 0 0 0 0 0 3 3 3 3 0 0 0 0 0 0 0 3 3 2 2 3 0 0 0 0 0 0 0 3 3 3 3 2 3
1,"My husband and I had the pleasure of dining at Squid Ink on their Grand Opening Day. We ordered the Flying Phoenix Roll and the Cougar Roll. Both Rolls were amazing.  The Sushi chefs were very pleasant and accommodating when it came to making our sushi.  We don't like mayo so they substituted it with something else, which shows me they have great customer service. Overall great tasting sushi and great dining experience.",0 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 3 0 1 1 0 1 3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 1 3 2 2 0 3 2 2
1,"My husband and I love this place. We've been coming here for at least 8+ years and still I get excited to come back! Everything here is delicious, never EVER had a bad meal or experience here! Scott and Reese are our favorites!! Both have tons of personality and great customer service skills. Make this place your local spot!",0 0 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 2 0 0 3 1 1 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 1 0 1 0 1 1 1 0 0 0 0 0 0 0
1,"My husband and I went here twice for breakfast and it was excellent both times.  I would recommend trying one of their drinks, like the cucumber mint or kale tonic. They are very refreshing.  The waitresses are super nice.  The portions are pretty large too, so it's a good value for your money.",0 0 0 0 0 0 0 0 1 0 0 0 2 1 1 0 2 2 1 1 1 1 1 0 0 1 0 0 0 0 0 0 2 2 0 2 1 2 2 0 2 1 2 2 1 0 0 0 2 2 1 1 1
1,"My husband and our two children (ages 6 and 9) had a lovely evening at the Melting Pot. Three of us are on a gluten-free diet, and The Melting Pot accommodated us in an amazing way. They provided GF bread, brownies and pound cake, and this was way beyond our expectations. We will definitely dine here again soon!",0 0 0 0 0 0 0 0 0 0 1 1 3 3 2 2 2 2 0 0 0 0 0 0 0 0 0 1 1 1 2 2 1 1 2 2 0 0 0 0 0 0 0 0 0 0 1 1 2 2 2 0 1 3 3 3 3 1
1,"My new favourite pub a couple of KMs from my house.  I find the service always excellent and the food very good as well.  Has a real local feel to it and Fridays are always packed.  If you're into sports, no shortage of TVs and events on the go.also great night for UFC when its on.",0 2 3 3 0 0 0 0 0 0 0 0 0 0 2 1 2 0 0 2 2 2 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1
1,"My pals and I go pretty often cause we work on the same street and I have to say from all the junction area choices this is my favorite spot by far. The burgers are very tasty, the coffee is great and the staff is very friendly.

Only taking off a star cause they don't accept credit card. Come on guys! get an ipad and problem solved!",1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 1 2 2 0 2 2 2 1 1 2 1 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0,"My parents like this place, but I don't think it's anything special. Nothing I've had there is amazing or makes me want to try it again. I guess it's nice that it forces you to try new things? The hot and sour soup is really peppery, but other dishes seemed kind of bland. I'd just as soon not eat Chinese food.",0 0 0 0 0 0 1 2 2 2 2 2 2 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 1 0 1 1 1 0 0 3 0 0 0 0 0 0 0 0
0,My wife and I decided to go to Chop steakhouse for our two year wedding anniversary. We asked for our steaks to be cooked medium-well. When we received our sirloin steaks they were small and less then 5 ounces. They was also burnt!!!!! The waiter was not attentive at all. This was the worst wedding anniversary dinner we've had. What a waste of $79.00.,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 0 3 0 0 0 3 2 0 0 0 0 0 2 0 0 0 1 0 0 0 2 0 0
1,My wife and I have gone several times now. We have tried something different each time and been very happy each time. Our family that we have taken there has also loved the place. Staff is friendly the cool thing the first time had a nice waitress and got her again about 4 months later and she remembered us. Also a nice place to watch a game.,0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 1 3 0 1 1 0 0 0 0 0 1 1 0 0 0 1 1 1 1 1 0 1 1 1 0 0 2 1 1 1 1 1
1,My wife and I made a recent trip and were first timers. We were both impressed with the taste and quality. I had the slowberry waffle which was fantastic and my wife had the cinnamon roll waffle which she really enjoyed. We love to support local businesses and would strongly recommend others to give it a try.,1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 3 0 0 2 0 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 1 2 0 0 0 0 0 0 0 0 2 3 2 0 2 2 2 2
1,My wife and I ordered the tasting menu and it was awesome. Everything tasted great but the Chilean sea bass was the best. Recommend the tasting menu if ur a foodie and willing to trust and try new things.  Pricey (about $70 each) but worth it. Nice atmosphere. Friendly and helpful wait staff.,0 0 0 0 0 0 0 0 0 0 0 3 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 3 2 3 1 3 1 1
0,"My wife and I went there on a Monday night. Not packed at all. Server took an extremely long time to bring our salads, food and drinks. When our steaks came out, they were average at best for the price we paid. Was happy to see the steakhouse go up in the neighborhood, just a shame that it's not that good.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 3 2 2 2 2 2 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 1 1
1,My wife and I were disappointed to discover this Souper Salad location just permanently closed.  It was one of our favorite options for a reasonably-priced and healthy buffet.  The food was always fresh and the staff courteous.  We want to thank the owners and many employees we met while eating there the past 17 years.  We will miss having you in the neighborhood.,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 1 1 2 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0,"Never ever again. I used to go there a lot  for the ginger beef. Other dishes were always decent. Today though, the ginger beef was just ok, the Chinese broccoli was cold and gray. The spicy beef noodle soup was inedible and my kids couldn't eat the Cantonese chow mein. How can you possibly screw up Cantonese chow mein. Seriously??",3 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 3 0 3 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0
1,Never had bad food from this place in fact I've only ever had food that great or amazing from this place. Delivery is quick and cheap the restaurant it's self is a nice place to eat either way that you get your food it's amazing. My only complaint is that they aren't open later than 4. They're burgers are amazing is all their breakfast food.,2 2 2 2 2 2 2 0 0 1 1 2 2 3 3 3 3 3 3 3 3 2 2 2 2 2 0 1 0 0 1 0 2 2 0 1 0 0 0 0 1 1 3 1 3 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 0 0 0 0 0
0,Never have felt so cheated in my whole life having gone as far as Calcutta and back wanted lobster tail ordered the seafood cold platter ended up getting it for two 3 oysters 3 clams half of the smallest lobsters ever seen more like prawns 1 glass of wine 1 vodka soda $99 knowing Las Vegas is expensive the biggest rip off I've ever experienced in all of my life,2 1 2 2 2 1 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 1 1 1 1 0 1 1 1
1,Never thought I could get so excited about juice but this stuff is amazing!    The unique combinations of fruits and vegetables blend so beautifully that every bottle is a treat to drink.  It's hard to pick a favorite but I am amazed at how delicious the wheatgrass lemonade is.  It's clean and tasty...not grassy at all.  Do something great for yourself...check this place out!,1 1 1 1 1 1 2 1 1 1 1 1 1 3 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 1 1 1 1 1 1 1
0,"New name same terrible management. I would be a stressed waitress too if there was no one to bus tables but me. However, give patrons a wait time or have them sign in. It was irritating to see a couple who arrived after us get seated first. Waiting is not a big deal, but ignoring customers is. Find someone who knows how to run a business and prioritizes customer service.",1 1 1 3 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0,"New owners and sadly I need to update my original review.   Maybe I'm spoiled from original owners but it's no longer the same as we struggled to find sushi that was not tempura/fried.  Its not horrible, just not great...  Service leaves a bit to be desired as well.  Sadly I will be looking for a new place for sushi.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 2 2 2 2 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0
1,Nice and cozy bistro. Nestled in the trendy nd up and coming Tremont area. I had the Thai spring rolls and basil fried rice. The spring rolls were crispy and totally savory. The fried rice was was too notch as well. I only wish it was a little more spicy. Still the best Thai food that i have had in Cleveland.,3 1 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 1 3 1 1 2 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 0 1 1 1 0 0
1,"Nice food chinese food.
We had a ful dinner with wine and the check was about 700 dollars (with tip and tax) for 11 people, that is not expensive compared to the quality of the food and service.

Helpful personel who helped us change table so that all eleven of us could sit together at one table

Will definitly go there again when I'm back 2015.",2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 1 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 1 2 0 0 0 0
0,"Nice place but for 1
Pizza, two kid drinks, 2 beers and a small
Salad it was about $67 w tip. I guess the rent is high in the Quarter. Just not worth it for pizza n beer. 
I think it's more of a place to be seen than really a basic pizza joint. I guess there is a market for it though as the wait was 25 min.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 2 2 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1,"Nice, cheap diner food with a great, homie little vibe. Plenty of interesting people drop through all the time, and there's always good conversation.

The service is occasionally a bit slow when the diner fills up, but it's not usually much of a problem. The food isn't exemplary, but considering the restaurant's very reasonable prices, it feels like a deal.

I stop by a couple times a week, would definitely recommend it.",2 1 1 1 1 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 2 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 2 1
1,"No pretense, but the very best cheese enchiladas in the valley!

I have been a patron for years now, eaten in all the old locations. The food remains the same, great!! 

Red beef burrito are huge and filled with tender meat and a wonderful sauce. 

Salsa bar, try the pickeled cucumbers. A family favorite. Prices are reasonable.

Huge bowls of albondigas soup or just beef and chunks of vegetables, delicious.",0 0 0 0 2 3 1 1 1 1 1 1 1 2 2 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 1 2 1 1 1 1 1 0 0 3 2 0 0 0 0 0 0 1 2 2 2 2 3 2 2 1 1 1 0 0 0 0 0 0 0 2
0,Not as good as it used to be.  Service was horrible and I didn't get my meal until after my husband was almost done.  Had sent it back because it was ice cold. Talked to the owner and he didn't do anything about it.  Customer service has went down hill fast!! I was very surprised with the lack of concern with the owner.,3 2 2 2 2 2 2 2 2 2 3 0 0 2 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 2 1 1 1 0 2 2 2 3 2 1 2 0 0 0 0 0 0 2 1 2 1 1 1
0,"Not at all a good place to eat for Vegetable Manchurian and Pani Puri both were not at all good and expensive. Pani Puri they just gave potato pieces boiled and put in the puri with no salt, no pepper,no chick peas...I would suggest not to go to this place for eating chat.",2 2 2 0 2 2 0 1 1 1 1 1 1 1 1 0 2 1 2 2 1 2 1 1 0 1 1 0 1 1 0 1 1 0 1 1 2 1 2 2 2 2 1 2 3 2 2 1 2 2 1 1 1
0,"Not authentic Chinese food whatsoever. Sauces were watered down, soupy, just not good. Place was pretty much deserted too. Service was typical but we got the rest to go and were handed boxes. I've never had to fill my own Togo boxes at a Chinese restaurant before ever. There are no good Chinese restaurants in North Las Vegas, what a shame. Even Panda Express is better than these places.",3 3 2 2 0 2 1 3 3 1 1 3 3 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1
0,"Not for us. The pizzas were OK and that's about it. Prices seemed extremely high ($45 for 2 small pizzas, garlic bread, and sodas). Noise level way too high even with small crowd. The wall and overhead have no sound deadening and I could not hold a normal level conversation with my table mate. We won't be back.",3 3 3 0 0 0 1 0 0 0 0 2 0 2 3 0 0 0 0 0 0 0 0 0 3 2 1 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3
0,"Not great for big groups. We tried to get a reservation on a Sunday evening for 10, the restaurant is a bit small to accommodate and they seem to only take reservations for groups of 6 or less. Understandable, but we felt the staff wasn't kind about explaining it.

Shame, we would've liked to try the food.",2 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 2 2 0 0 0 1 0 0 0 0 0 0 0
1,"Not great, but very good pizza. Most importantly they are consistent. Their crust is never soggy or sloppy. They are generous with toppings. They cook them until the cheese us lightly browned. They are orders of magnitude better than Dominos or Pizza Hut. It is the only pizza I order now.  It takes about an hour for delivery, I assume that is because they actually cook it. Worth the wait.",1 1 1 3 3 3 1 1 2 2 3 0 2 1 2 2 2 2 0 0 3 3 3 0 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 2 2 2 2 2 0 0 0 1 1 1 1 0 0 0 0 1 1 1 1 1 3 3 3
0,"Not impressed. Ambiance good, Drinks were OK, Service no good. Bartender took a break and sat next to me at the bar, very unprofessional. Saw a female staff member take a ""to-go"" cup and fill it will the pre-made margarita. For High Street this place does not meet up to par. Left Toby Keith's talking to my friends about lack of service.",2 2 0 0 0 0 0 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 2 2 2
0,"Not much to tell.  The atmosphere was nice, but the menu was overpriced and the service was less than stellar.  We were all in a great mood, as it was a large group and we came here after a special event, so had fun anyway, but it had the potential to be oh so much better",0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1 1 1 1
0,"Not so good, mediocre at best. I only get food here if I really need Thai takeout because it's the only place in a 10 mile radius. Kinda low quality food, definitely overpriced, and in a somewhat convenient location. If you're looking for a place to sit down, find somewhere better, and if you're looking to takeout, just get a pizza. I really don't recommend it.",3 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 1 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0
0,Not the friendliest service.. I placed my order and the man held out his hand for money. Didn't bother to tell me my total until I asked. Chicken biryani is mostly fat. Samosas nothing special. For 2 samosas and a small biryani to go was just a some change under 20 dollars. Ridiculous.,3 2 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 2 1 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3
0,"Nothing special. Would not go back. The ball bruschetta looked unique but was very bland.  I had a chocolate cake for dessert and wanted to add ice cream.  The server said ""no, the chef doesn't like to add things"" after telling me they didn't have any. I was very disappointed. Food was ok. Great area, ambiance of restaurant doesn't fit.",2 2 2 2 2 2 1 1 1 1 1 1 1 2 2 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 0 0 0 0 0 1 1 1 1 1
1,Now if your a lover of fresh and flavorful seafood this is the place all their dishes are great trust me iv had them all I believe but my favorite is the whole broiled flounder OMG..the best iv ever had flavor portions and great service friendly staff what else could you ask for live this place,0 1 0 0 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 2 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 3 3 3 3 3 2 2 0 3 2 3 2 0 0 0 0 0 0 1 1 1
0,"OH DID I WALKED INTO HOOTERS!! The food is great here, DESPICABLE I had to witness the CLICKY group at the bar having personal time and getting their hair into the food, waitresses showing their boobs...is so degrading to use it as part of your business model...Specially bringing my kids!! Will not come back for sure!!",0 0 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 2 1 1 0 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 1 2 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 1 1
1,"Obsessed. Atmosphere is a great combo of classy and cozy. Wine selection was excellent. Service was timely and friendly. 

The food really shines here. Simple fresh ingredients with big flavor. Had the Grilled Chicken with butternut squash and kale farrow finished with a balsamic reduction. Price is what you would pay anywhere for half the quality. Five stars totally.",2 2 0 0 3 1 0 2 1 2 2 2 0 3 2 0 3 1 3 0 1 1 1 0 1 2 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 1 2 2 1
0,"Oh boy,,, I was so so excited to try this place. 

I guess I should know better than to have my hopes up, eh but you live an learn right. So I will spare you the gore like details and sum it all up for you,, with a line from Billy Madison..""Don't go,,, Stay as long as you can!""

Bad food, Bad service, and I'm outie 5000",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0 3 3 3 3 0 0 0 0
1,Oh my gosh I found the absolute perfect barbecue place. Being from Dallas I'm always looking for Texas BBQ and Danky's fits the bill. Best brisket ever. This sauce is absolutely amazing. Plus they have several other sauces that are just as tasty as the regular. It is my go-to place on Sundays. The french fries are crazy good too. Definitely try it,1 1 1 0 0 1 3 3 1 1 0 0 0 0 0 0 0 0 0 0 1 2 2 2 3 2 3 0 1 1 3 3 0 1 1 1 1 1 1 1 1 1 3 1 1 1 0 0 2 3 3 1 1 0 1 1 1 3 3 1 2 2 2
1,"Oh my lord.  Where do I start.  We were on our way from Red Rock to Las Vegas strip.  Told the wife I wanted Indian, and this place had great reviews.  It did not disappoint...at...all.  Phenomenal.  Not only was it the best Indian I ever had it was the best food I've ever had.  10/10 friendliness, decor, service, food, prices. Every year I come to Vegas I will come here.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 3 3 2 3 3 3 2 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2
0,"Ok... Here we go... Bread? Awful. Meats? Horrible. Service? Non-existent. WHY ARE THEY ARE STILL IN BUSINESS?!?!?!?! Late night delivery.

THAT IS IT. I have ordered from here a ton of times and every time is the same... Late night but disgusting... Last night was the last straw... It is the worst sub shop in Madison. 

That is all.",0 0 0 0 0 3 0 2 0 2 1 1 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 1 1 0 0 0 0 0
0,"Okay no prices on the menus should be a warning of what is to come.   Then they only selling beers in 23oz glasses, 2nd red light alert.    So you shouldn't be surprise that your beer cost $11.50.   

I understand gouging happens to the captive audience, but at least put prices so people can make choices",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 1 1 0 0 0 0 0 1 1 1 1 0 0 0 0 0
1,"Okay this is the second time that I've been to New York Pizza Department and I have to say they got it right this time. Excellent flavor, plus they made it to order excellent crust and we really liked it. I would highly recommend this pizza parlor. I had some issues the first time but the management made it right with no stress or hassles thank you Josh and Angle.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 1 1 3 3 0 0 0 0 0 0 1 1 0 2 2 2 2 0 0 2 3 1 2 2 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0
1,"Okay, so the place looks like a cafeteria, but the food is incredible. Every time I go I plan to have something other than the Thali, but just can't seem to bring myself to order anything else... it's always different and it's always amazing. Fortunately I have sampled many other goodies off the plates of my companions and everything was great. Highly recommended.",0 0 0 0 0 0 0 0 0 0 2 2 3 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 0 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 3 3
1,"One of few izakaya that is worth trying in Montreal indeed! I really do enjoy the vibe here whenever I visit. The staffs are friendly and the food here is very close to what you could taste in Japan. Moreover, considering other Japanese pubs have very overpriced menus, the price here is pretty reasonable. Definitely recommending this place!",0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 3 3 3 1 1
1,One of my all time favorites. The wings are absolutely perfect every single time. Drinks affordable and reasonable. Fairly good crowd even during the week. The bar itself goes through ups and downs in terms of appearance and peanut shells but all in all its a good functional establishment featuring a seated booth section for families outside of the bar area- for which it gets five stars.,0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1
1,"One of my all-time city favourites. Perfect for those who don't want the spice of Indian food, but want the flavour and similar dishes. Dining in is a beautiful experience and take-out still gives you the satisfaction of an exotic meal. My favourite is the chili cottage cheese. Sanjay, the owner, is incredibly friendly and will remember you! Try it as an alternative to Indian food.",1 1 1 2 2 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 0 0 0 0 0 0 2 1 1 2 2 1 1 1 1 1 1 1 0 0 2 1 1 3 0 0 0 0 0 0 0 0 0 0 0 0
1,One of my favorite AYCE sushi in the valley.  The service is prompt and the food is delicious!! I'm never disappointed when I go unless they are sold out on what I would like. Depending ob what time you go especially during dinner add apx 30mins of wait time. They are always packed!,3 3 3 3 3 3 2 2 2 0 3 3 3 1 0 3 3 3 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
